event_id,anchor_date,as_of,date,es_975_eur,exception_99,loss_eur,model,relative_observation,signed_hpl_eur,var_99_eur
worst_loss_2008,2008-12-18,2009-01-07,2009-01-08,101065.0159447256,False,-9331.4836738567901,ewma_gaussian,12,9331.4836738567901,100569.81100682156
worst_loss_2008,2008-12-18,2009-01-08,2009-01-09,98489.64333139472,False,10968.929322033317,ewma_gaussian,13,-10968.929322033317,98007.057371711213
worst_loss_2008,2008-12-18,2009-01-09,2009-01-12,95483.556865820487,False,-49238.333364324477,ewma_gaussian,14,49238.333364324477,95015.700324102276
worst_loss_2008,2008-12-18,2009-01-12,2009-01-13,98482.6270606615,False,-7401.5733509497149,ewma_gaussian,15,7401.5733509497149,98000.075479757637
worst_loss_2008,2008-12-18,2009-01-13,2009-01-14,95888.275223553763,False,-28751.524846585777,ewma_gaussian,16,28751.524846585777,95418.435616505405
worst_loss_2008,2008-12-18,2009-01-14,2009-01-15,94996.031700620675,False,-23817.637923631344,ewma_gaussian,17,23817.637923631344,94530.563966413203
worst_loss_2008,2008-12-18,2009-01-15,2009-01-16,93730.539842052807,False,38027.545116572212,ewma_gaussian,18,-38027.545116572212,93271.272847155371
worst_loss_2008,2008-12-18,2009-01-16,2009-01-19,92296.154414502365,False,-4654.3683344487754,ewma_gaussian,19,4654.3683344487754,91843.915714608302
worst_loss_2008,2008-12-18,2009-01-19,2009-01-20,89718.025800641262,False,-17251.702047419476,ewma_gaussian,20,17251.702047419476,89278.41958299838
worst_loss_2008,2008-12-18,2008-11-19,2008-11-20,34799.296179813602,False,-4838.2472065676075,historical,-20,4838.2472065676075,32829.050677888787
worst_loss_2008,2008-12-18,2008-11-20,2008-11-21,35009.190938498432,False,18055.642911808049,historical,-19,-18055.642911808049,33229.445636519653
worst_loss_2008,2008-12-18,2008-11-21,2008-11-24,34944.071398993241,True,43955.546874456682,historical,-18,-43955.546874456682,33288.332901732218
worst_loss_2008,2008-12-18,2008-11-24,2008-11-25,35092.227980604803,False,16361.843033463843,historical,-17,-16361.843033463843,34692.121016334982
worst_loss_2008,2008-12-18,2008-11-25,2008-11-26,34967.226538802475,False,-1221.9426951515979,historical,-16,1221.9426951515979,34532.08790011704
worst_loss_2008,2008-12-18,2008-11-26,2008-11-27,34916.852309175963,False,-26191.318544516005,historical,-15,26191.318544516005,34440.346953762557
worst_loss_2008,2008-12-18,2008-11-27,2008-11-28,35055.764479624544,False,-39952.581347398002,historical,-14,39952.581347398002,34649.681301002885
worst_loss_2008,2008-12-18,2008-11-28,2008-12-01,35430.93256680615,False,-33779.17054989902,historical,-13,33779.17054989902,35086.104111372333
worst_loss_2008,2008-12-18,2008-12-01,2008-12-02,35824.182000356763,False,14927.248639675792,historical,-12,-14927.248639675792,35362.128382356983
worst_loss_2008,2008-12-18,2008-12-02,2008-12-03,35693.255341242657,False,-7143.8947527910695,historical,-11,7143.8947527910695,35240.076931090109
worst_loss_2008,2008-12-18,2008-12-03,2008-12-04,35842.97251003456,False,5020.4806937118037,historical,-10,-5020.4806937118037,35401.727183853807
worst_loss_2008,2008-12-18,2008-12-04,2008-12-05,35833.4066777669,False,19576.731294189143,historical,-9,-19576.731294189143,35398.966001785921
worst_loss_2008,2008-12-18,2008-12-05,2008-12-08,35749.205807413062,True,35074.089110437082,historical,-8,-35074.089110437082,35054.500901716543
worst_loss_2008,2008-12-18,2008-12-08,2008-12-09,35507.701845790703,False,2412.737969322573,historical,-7,-2412.737969322573,34988.740311481095
worst_loss_2008,2008-12-18,2008-12-09,2008-12-10,35621.064292375435,False,19904.822302347275,historical,-6,-19904.822302347275,34996.740199765889
worst_loss_2008,2008-12-18,2008-12-10,2008-12-11,35417.983280496388,True,61305.441279373117,historical,-5,-61305.441279373117,34772.508531242209
worst_loss_2008,2008-12-18,2008-12-11,2008-12-12,36297.359740834043,False,26699.665721748483,historical,-4,-26699.665721748483,34616.704620464639
worst_loss_2008,2008-12-18,2008-12-12,2008-12-15,36183.044465462561,True,39179.466687035194,historical,-3,-39179.466687035194,34291.94702503852
worst_loss_2008,2008-12-18,2008-12-15,2008-12-16,36232.471685795455,False,20871.546485889165,historical,-2,-20871.546485889165,34436.39797032364
worst_loss_2008,2008-12-18,2008-12-16,2008-12-17,36005.594805991801,True,48512.58870041839,historical,-1,-48512.58870041839,34488.940770258749
worst_loss_2008,2008-12-18,2008-12-17,2008-12-18,36339.546720158804,True,93875.712093265887,historical,0,-93875.712093265887,37450.569879152143
worst_loss_2008,2008-12-18,2008-12-18,2008-12-19,37813.137321554132,False,-102109.70433229284,historical,1,102109.70433229284,36428.938757491349
worst_loss_2008,2008-12-18,2008-12-19,2008-12-22,39078.631742355457,False,13119.244977240578,historical,2,-13119.244977240578,37759.03986555634
worst_loss_2008,2008-12-18,2008-12-22,2008-12-23,38857.628897941548,False,-6638.0228244098735,historical,3,6638.0228244098735,37508.021942355525
worst_loss_2008,2008-12-18,2008-12-23,2008-12-24,38835.881466057966,False,6045.9988811002204,historical,4,-6045.9988811002204,37479.424569770279
worst_loss_2008,2008-12-18,2008-12-24,2008-12-29,38720.832799582233,True,52508.290260341062,historical,5,-52508.290260341062,37363.333646842257
worst_loss_2008,2008-12-18,2008-12-29,2008-12-30,39058.352640278834,False,-31044.395091649749,historical,6,31044.395091649749,36814.457869530859
worst_loss_2008,2008-12-18,2008-12-30,2008-12-31,39438.006911674041,False,-53100.643968185119,historical,7,53100.643968185119,37235.274948239057
worst_loss_2008,2008-12-18,2008-12-31,2009-01-02,39949.192557824885,False,-7003.3188293736202,historical,8,7003.3188293736202,37728.73592800786
worst_loss_2008,2008-12-18,2009-01-02,2009-01-05,39885.330595876265,False,-54752.762826683131,historical,9,54752.762826683131,37642.163743163794
worst_loss_2008,2008-12-18,2009-01-05,2009-01-06,40322.052369696008,False,-64874.259503761925,historical,10,64874.259503761925,38045.304689732686
worst_loss_2008,2008-12-18,2009-01-06,2009-01-07,40868.490763231246,False,18906.794362971574,historical,11,-18906.794362971574,38565.710323374631
worst_loss_2008,2008-12-18,2009-01-07,2009-01-08,40600.313683115441,False,-9331.4836738567901,historical,12,9331.4836738567901,38123.065906902579
worst_loss_2008,2008-12-18,2009-01-08,2009-01-09,40967.960753371102,False,10968.929322033317,historical,13,-10968.929322033317,38535.00578254836
worst_loss_2008,2008-12-18,2009-01-09,2009-01-12,40872.713118070358,False,-49238.333364324477,historical,14,49238.333364324477,38414.983215730936
worst_loss_2008,2008-12-18,2009-01-12,2009-01-13,41670.429274571201,False,-7401.5733509497149,historical,15,7401.5733509497149,39379.858178838083
worst_loss_2008,2008-12-18,2009-01-13,2009-01-14,41954.214947794026,False,-28751.524846585777,historical,16,28751.524846585777,39846.743421869694
worst_loss_2008,2008-12-18,2009-01-14,2009-01-15,42221.449802607007,False,-23817.637923631344,historical,17,23817.637923631344,40115.71546916318
worst_loss_2008,2008-12-18,2009-01-15,2009-01-16,42515.102811186734,False,38027.545116572212,historical,18,-38027.545116572212,40428.457899233312
worst_loss_2008,2008-12-18,2009-01-16,2009-01-19,42198.693284931403,False,-4654.3683344487754,historical,19,4654.3683344487754,39694.177983733804
worst_loss_2008,2008-12-18,2009-01-19,2009-01-20,42318.259455880361,False,-17251.702047419476,historical,20,17251.702047419476,39890.572821043694
worst_loss_2015,2015-12-04,2015-11-05,2015-11-06,66022.720677946563,False,613.64112963712569,ewma_fhs,-20,-613.64112963712569,63613.034669627035
worst_loss_2015,2015-12-04,2015-11-06,2015-11-09,64540.049446253033,False,-6987.763279480504,ewma_fhs,-19,6987.763279480504,61928.369242787288
worst_loss_2015,2015-12-04,2015-11-09,2015-11-10,64002.602688373794,False,-35508.686622561167,ewma_fhs,-18,35508.686622561167,61671.291707521857
worst_loss_2015,2015-12-04,2015-11-10,2015-11-11,64905.151899779914,False,-1468.5375271490052,ewma_fhs,-17,1468.5375271490052,62413.81658072806
worst_loss_2015,2015-12-04,2015-11-11,2015-11-12,63130.906837655617,False,-8085.2014268297617,ewma_fhs,-16,8085.2014268297617,60537.032780109301
worst_loss_2015,2015-12-04,2015-11-12,2015-11-13,61781.593981825659,False,8569.636203782653,ewma_fhs,-15,-8569.636203782653,59297.887076890969
worst_loss_2015,2015-12-04,2015-11-13,2015-11-16,60038.70457781812,False,-3384.3770972502803,ewma_fhs,-14,3384.3770972502803,57606.951211661115
worst_loss_2015,2015-12-04,2015-11-16,2015-11-17,58486.505783103603,False,-24770.77793779573,ewma_fhs,-13,24770.77793779573,56186.567114084464
worst_loss_2015,2015-12-04,2015-11-17,2015-11-18,58693.544183845996,False,8967.7271489828217,ewma_fhs,-12,-8967.7271489828217,56635.185539599006
worst_loss_2015,2015-12-04,2015-11-18,2015-11-19,57270.723567702451,False,-37.64994972401837,ewma_fhs,-11,37.64994972401837,54996.49772460942
worst_loss_2015,2015-12-04,2015-11-19,2015-11-20,56785.193009604656,False,-14676.722502684095,ewma_fhs,-10,14676.722502684095,54690.080636203216
worst_loss_2015,2015-12-04,2015-11-20,2015-11-23,56274.642545116541,False,-8893.1995752654675,ewma_fhs,-9,8893.1995752654675,54299.423912352162
worst_loss_2015,2015-12-04,2015-11-23,2015-11-24,55218.016903319898,False,-86.110237355883783,ewma_fhs,-8,86.110237355883783,53338.952761882894
worst_loss_2015,2015-12-04,2015-11-24,2015-11-25,54104.616693828197,False,-32337.819198906054,ewma_fhs,-7,32337.819198906054,52413.979123118639
worst_loss_2015,2015-12-04,2015-11-25,2015-11-26,55136.756105113251,False,18282.512344394578,ewma_fhs,-6,-18282.512344394578,53025.722213649722
worst_loss_2015,2015-12-04,2015-11-26,2015-11-27,54261.50724991272,False,-1393.4611589081485,ewma_fhs,-5,1393.4611589081485,52456.877698520009
worst_loss_2015,2015-12-04,2015-11-27,2015-11-30,53085.761858258695,False,5341.3207994820523,ewma_fhs,-4,-5341.3207994820523,51364.489114572687
worst_loss_2015,2015-12-04,2015-11-30,2015-12-01,51720.599932336918,False,-6164.5359030905147,ewma_fhs,-3,6164.5359030905147,50063.25484568203
worst_loss_2015,2015-12-04,2015-12-01,2015-12-02,51218.044246480182,False,-2086.3771229353588,ewma_fhs,-2,2086.3771229353588,49128.653101705357
worst_loss_2015,2015-12-04,2015-12-02,2015-12-03,50171.524762914283,False,21825.785551016492,ewma_fhs,-1,-21825.785551016492,48386.214756313435
worst_loss_2015,2015-12-04,2015-12-03,2015-12-04,51005.967537896278,True,87378.532683282887,ewma_fhs,0,-87378.532683282887,49408.451169432461
worst_loss_2015,2015-12-04,2015-12-04,2015-12-07,66667.335468778707,False,-28995.71364702595,ewma_fhs,1,28995.71364702595,66132.786297797924
worst_loss_2015,2015-12-04,2015-12-07,2015-12-08,66877.17743418779,False,38860.953444759791,ewma_fhs,2,-38860.953444759791,66008.836580796255
worst_loss_2015,2015-12-04,2015-12-08,2015-12-09,68344.436158027311,False,14690.051807760903,ewma_fhs,3,-14690.051807760903,66529.989314174978
worst_loss_2015,2015-12-04,2015-12-09,2015-12-10,66849.022825059525,False,-26564.152350533568,ewma_fhs,4,26564.152350533568,65134.123367046079
worst_loss_2015,2015-12-04,2015-12-10,2015-12-11,67146.688340364752,False,14556.193915943257,ewma_fhs,5,-14556.193915943257,66042.227546942202
worst_loss_2015,2015-12-04,2015-12-11,2015-12-14,65971.556777857462,False,1877.7581423385232,ewma_fhs,6,-1877.7581423385232,64872.394953646799
worst_loss_2015,2015-12-04,2015-12-14,2015-12-15,64943.140602513886,False,8742.4185888368647,ewma_fhs,7,-8742.4185888368647,63201.438082868131
worst_loss_2015,2015-12-04,2015-12-15,2015-12-16,63961.6192313254,False,-2179.6256618008392,ewma_fhs,8,2179.6256618008392,61496.489567366778
worst_loss_2015,2015-12-04,2015-12-16,2015-12-17,62606.066586870642,False,-23527.748006361493,ewma_fhs,9,23527.748006361493,60043.9546943604
worst_loss_2015,2015-12-04,2015-12-17,2015-12-18,62335.062889601657,False,-7170.8338945081396,ewma_fhs,10,7170.8338945081396,60177.00974420584
worst_loss_2015,2015-12-04,2015-12-18,2015-12-21,62227.538927381735,False,12521.927600483245,ewma_fhs,11,-12521.927600483245,60602.419957053593
worst_loss_2015,2015-12-04,2015-12-21,2015-12-22,60996.675117874016,False,18364.366751507368,ewma_fhs,12,-18364.366751507368,58995.654420305538
worst_loss_2015,2015-12-04,2015-12-22,2015-12-23,60745.518363428469,False,-12193.741412659085,ewma_fhs,13,12193.741412659085,58490.394136222363
worst_loss_2015,2015-12-04,2015-12-23,2015-12-24,59522.598777440544,False,338.45000118522557,ewma_fhs,14,-338.45000118522557,57485.799217962922
worst_loss_2015,2015-12-04,2015-12-24,2015-12-28,57917.877178453251,False,10145.959833481596,ewma_fhs,15,-10145.959833481596,55876.043976340152
worst_loss_2015,2015-12-04,2015-12-28,2015-12-29,56429.128698961387,False,2368.0735238114198,ewma_fhs,16,-2368.0735238114198,54390.877349186914
worst_loss_2015,2015-12-04,2015-12-29,2015-12-30,55220.536567528157,False,-16242.786853350532,ewma_fhs,17,16242.786853350532,53267.663503073891
worst_loss_2015,2015-12-04,2015-12-30,2015-12-31,54355.378475590034,False,-18145.580583768537,ewma_fhs,18,18145.580583768537,52235.420238511113
worst_loss_2015,2015-12-04,2015-12-31,2016-01-04,54175.62414601216,False,22685.011811283824,ewma_fhs,19,-22685.011811283824,52074.617068642321
worst_loss_2015,2015-12-04,2016-01-04,2016-01-05,57238.906142228851,False,-57652.883089927243,ewma_fhs,20,57652.883089927243,55485.513705810961
worst_loss_2015,2015-12-04,2015-11-05,2015-11-06,66741.317980977503,False,613.64112963712569,ewma_gaussian,-20,-613.64112963712569,66414.294530602943
worst_loss_2015,2015-12-04,2015-11-06,2015-11-09,64709.074286245843,False,-6987.763279480504,ewma_gaussian,-19,6987.763279480504,64392.008555694003
worst_loss_2015,2015-12-04,2015-11-09,2015-11-10,62946.637681448919,False,-35508.686622561167,ewma_gaussian,-18,35508.686622561167,62638.20765239359
worst_loss_2015,2015-12-04,2015-11-10,2015-11-11,64727.471605686769,False,-1468.5375271490052,ewma_gaussian,-17,1468.5375271490052,64410.315730752656
worst_loss_2015,2015-12-04,2015-11-11,2015-11-12,62792.013273361197,False,-8085.2014268297617,ewma_gaussian,-16,8085.2014268297617,62484.340883036639
worst_loss_2015,2015-12-04,2015-11-12,2015-11-13,61172.680729532141,False,8569.636203782653,ewma_gaussian,-15,-8569.636203782653,60872.942850119362
worst_loss_2015,2015-12-04,2015-11-13,2015-11-16,59425.132197255727,False,-3384.3770972502803,ewma_gaussian,-14,3384.3770972502803,59133.957069793483
worst_loss_2015,2015-12-04,2015-11-16,2015-11-17,57682.062788297138,False,-24770.77793779573,ewma_gaussian,-13,24770.77793779573,57399.428465685669
worst_loss_2015,2015-12-04,2015-11-17,2015-11-18,58022.782464190655,False,8967.7271489828217,ewma_gaussian,-12,-8967.7271489828217,57738.478661152491
worst_loss_2015,2015-12-04,2015-11-18,2015-11-19,56398.388706360463,False,-37.64994972401837,ewma_gaussian,-11,37.64994972401837,56122.044213499597
worst_loss_2015,2015-12-04,2015-11-19,2015-11-20,54750.156844488687,False,-14676.722502684095,ewma_gaussian,-10,14676.722502684095,54481.888465297619
worst_loss_2015,2015-12-04,2015-11-20,2015-11-23,53888.262271647392,False,-8893.1995752654675,ewma_gaussian,-9,8893.1995752654675,53624.217059537768
worst_loss_2015,2015-12-04,2015-11-23,2015-11-24,52594.431998860317,False,-86.110237355883783,ewma_gaussian,-8,86.110237355883783,52336.726380465749
worst_loss_2015,2015-12-04,2015-11-24,2015-11-25,50986.992832909702,False,-32337.819198906054,ewma_gaussian,-7,32337.819198906054,50737.163449480497
worst_loss_2015,2015-12-04,2015-11-25,2015-11-26,53151.520380381371,False,18282.512344394578,ewma_gaussian,-6,-18282.512344394578,52891.085104104684
worst_loss_2015,2015-12-04,2015-11-26,2015-11-27,52407.378727167801,False,-1393.4611589081485,ewma_gaussian,-5,1393.4611589081485,52150.589644558895
worst_loss_2015,2015-12-04,2015-11-27,2015-11-30,50844.934052620585,False,5341.3207994820523,ewma_gaussian,-4,-5341.3207994820523,50595.800738041849
worst_loss_2015,2015-12-04,2015-11-30,2015-12-01,49360.454345809936,False,-6164.5359030905147,ewma_gaussian,-3,6164.5359030905147,49118.594781441992
worst_loss_2015,2015-12-04,2015-12-01,2015-12-02,48098.830392601049,False,-2086.3771229353588,ewma_gaussian,-2,2086.3771229353588,47863.152615328923
worst_loss_2015,2015-12-04,2015-12-02,2015-12-03,46673.607007765881,False,21825.785551016492,ewma_gaussian,-1,-21825.785551016492,46444.912632724394
worst_loss_2015,2015-12-04,2015-12-03,2015-12-04,46714.233726596438,True,87378.532683282887,ewma_gaussian,0,-87378.532683282887,46485.340286115847
worst_loss_2015,2015-12-04,2015-12-04,2015-12-07,66247.447797038854,False,-28995.71364702595,ewma_gaussian,1,28995.71364702595,65922.844243910484
worst_loss_2015,2015-12-04,2015-12-07,2015-12-08,66686.949141206729,False,38860.953444759791,ewma_gaussian,2,-38860.953444759791,66360.192090809185
worst_loss_2015,2015-12-04,2015-12-08,2015-12-09,67742.998626480636,False,14690.051807760903,ewma_gaussian,3,-14690.051807760903,67411.067076134801
worst_loss_2015,2015-12-04,2015-12-09,2015-12-10,65986.117242800043,False,-26564.152350533568,ewma_gaussian,4,26564.152350533568,65662.794174117007
worst_loss_2015,2015-12-04,2015-12-10,2015-12-11,66149.174598184036,False,14556.193915943257,ewma_gaussian,5,-14556.193915943257,65825.052570466622
worst_loss_2015,2015-12-04,2015-12-11,2015-12-14,64407.847012646671,False,1877.7581423385232,ewma_gaussian,6,-1877.7581423385232,64092.257255080367
worst_loss_2015,2015-12-04,2015-12-14,2015-12-15,62353.810350355729,False,8742.4185888368647,ewma_gaussian,7,-8742.4185888368647,62048.285095211897
worst_loss_2015,2015-12-04,2015-12-15,2015-12-16,60637.630587079722,False,-2179.6256618008392,ewma_gaussian,8,2179.6256618008392,60340.514381152003
worst_loss_2015,2015-12-04,2015-12-16,2015-12-17,58844.643178414437,False,-23527.748006361493,ewma_gaussian,9,23527.748006361493,58556.312368798885
worst_loss_2015,2015-12-04,2015-12-17,2015-12-18,58918.607297504837,False,-7170.8338945081396,ewma_gaussian,10,7170.8338945081396,58629.914073688298
worst_loss_2015,2015-12-04,2015-12-18,2015-12-21,57260.579530785602,False,12521.927600483245,ewma_gaussian,11,-12521.927600483245,56980.010419250495
worst_loss_2015,2015-12-04,2015-12-21,2015-12-22,55895.268689238175,False,18364.366751507368,ewma_gaussian,12,-18364.366751507368,55621.389416557686
worst_loss_2015,2015-12-04,2015-12-22,2015-12-23,55036.254050361349,False,-12193.741412659085,ewma_gaussian,13,12193.741412659085,54766.583833474571
worst_loss_2015,2015-12-04,2015-12-23,2015-12-24,53934.476244586789,False,338.45000118522557,ewma_gaussian,14,-338.45000118522557,53670.204590247035
worst_loss_2015,2015-12-04,2015-12-24,2015-12-28,52289.456286093759,False,10145.959833481596,ewma_gaussian,15,-10145.959833481596,52033.245007530735
worst_loss_2015,2015-12-04,2015-12-28,2015-12-29,50951.353664166367,False,2368.0735238114198,ewma_gaussian,16,-2368.0735238114198,50701.698907853963
worst_loss_2015,2015-12-04,2015-12-29,2015-12-30,49416.695133473193,False,-16242.786853350532,ewma_gaussian,17,16242.786853350532,49174.559996836222
worst_loss_2015,2015-12-04,2015-12-30,2015-12-31,48950.328111685682,False,-18145.580583768537,ewma_gaussian,18,18145.580583768537,48710.478110512304
worst_loss_2015,2015-12-04,2015-12-31,2016-01-04,48793.986743018875,False,22685.011811283824,ewma_gaussian,19,-22685.011811283824,48554.902793451365
worst_loss_2015,2015-12-04,2016-01-04,2016-01-05,48765.972137701901,False,-57652.883089927243,ewma_gaussian,20,57652.883089927243,48527.025455919473
worst_loss_2015,2015-12-04,2015-11-05,2015-11-06,52593.424334560717,False,613.64112963712569,historical,-20,-613.64112963712569,48574.782165436001
worst_loss_2015,2015-12-04,2015-11-06,2015-11-09,52615.079445674761,False,-6987.763279480504,historical,-19,6987.763279480504,48642.162721766559
worst_loss_2015,2015-12-04,2015-11-09,2015-11-10,52638.052433564691,False,-35508.686622561167,historical,-18,35508.686622561167,48527.081371880297
worst_loss_2015,2015-12-04,2015-11-10,2015-11-11,52981.456416784247,False,-1468.5375271490052,historical,-17,1468.5375271490052,48886.862995335337
worst_loss_2015,2015-12-04,2015-11-11,2015-11-12,53006.83238186645,False,-8085.2014268297617,historical,-16,8085.2014268297617,48910.746474855405
worst_loss_2015,2015-12-04,2015-11-12,2015-11-13,53094.704221942666,False,8569.636203782653,historical,-15,-8569.636203782653,48949.657653167087
worst_loss_2015,2015-12-04,2015-11-13,2015-11-16,53019.058789264833,False,-3384.3770972502803,historical,-14,3384.3770972502803,48890.12795060729
worst_loss_2015,2015-12-04,2015-11-16,2015-11-17,53051.458045374777,False,-24770.77793779573,historical,-13,24770.77793779573,48912.641378159045
worst_loss_2015,2015-12-04,2015-11-17,2015-11-18,53348.887711488474,False,8967.7271489828217,historical,-12,-8967.7271489828217,49152.861139909313
worst_loss_2015,2015-12-04,2015-11-18,2015-11-19,53267.858150049775,False,-37.64994972401837,historical,-11,37.64994972401837,49084.57219870168
worst_loss_2015,2015-12-04,2015-11-19,2015-11-20,53334.154279765396,False,-14676.722502684095,historical,-10,14676.722502684095,49127.770690503443
worst_loss_2015,2015-12-04,2015-11-20,2015-11-23,53470.134832722222,False,-8893.1995752654675,historical,-9,8893.1995752654675,49252.828247537982
worst_loss_2015,2015-12-04,2015-11-23,2015-11-24,53589.587786714554,False,-86.110237355883783,historical,-8,86.110237355883783,49388.433025583327
worst_loss_2015,2015-12-04,2015-11-24,2015-11-25,53603.965882004966,False,-32337.819198906054,historical,-7,32337.819198906054,49477.008256048553
worst_loss_2015,2015-12-04,2015-11-25,2015-11-26,53958.619019588994,False,18282.512344394578,historical,-6,-18282.512344394578,49756.732659581925
worst_loss_2015,2015-12-04,2015-11-26,2015-11-27,53799.159469051032,False,-1393.4611589081485,historical,-5,1393.4611589081485,49660.213829765045
worst_loss_2015,2015-12-04,2015-11-27,2015-11-30,53853.345111628631,False,5341.3207994820523,historical,-4,-5341.3207994820523,49752.760894429455
worst_loss_2015,2015-12-04,2015-11-30,2015-12-01,53798.572528193705,False,-6164.5359030905147,historical,-3,6164.5359030905147,49640.114773683454
worst_loss_2015,2015-12-04,2015-12-01,2015-12-02,53875.968341601059,False,-2086.3771229353588,historical,-2,2086.3771229353588,49607.19254689716
worst_loss_2015,2015-12-04,2015-12-02,2015-12-03,53885.058315403221,False,21825.785551016492,historical,-1,-21825.785551016492,49588.44868753873
worst_loss_2015,2015-12-04,2015-12-03,2015-12-04,53606.956354580856,True,87378.532683282887,historical,0,-87378.532683282887,49290.623925797183
worst_loss_2015,2015-12-04,2015-12-04,2015-12-07,54332.826838363602,False,-28995.71364702595,historical,1,28995.71364702595,49081.725722509087
worst_loss_2015,2015-12-04,2015-12-07,2015-12-08,54614.280645489802,False,38860.953444759791,historical,2,-38860.953444759791,49370.054847836815
worst_loss_2015,2015-12-04,2015-12-08,2015-12-09,54168.175748671456,False,14690.051807760903,historical,3,-14690.051807760903,48932.582608070254
worst_loss_2015,2015-12-04,2015-12-09,2015-12-10,53985.88811402073,False,-26564.152350533568,historical,4,26564.152350533568,48734.752809311496
worst_loss_2015,2015-12-04,2015-12-10,2015-12-11,54298.696992318481,False,14556.193915943257,historical,5,-14556.193915943257,48982.607978867854
worst_loss_2015,2015-12-04,2015-12-11,2015-12-14,54117.183555303433,False,1877.7581423385232,historical,6,-1877.7581423385232,48847.56567328376
worst_loss_2015,2015-12-04,2015-12-14,2015-12-15,54065.990605486033,False,8742.4185888368647,historical,7,-8742.4185888368647,48746.297072346046
worst_loss_2015,2015-12-04,2015-12-15,2015-12-16,54020.767270809934,False,-2179.6256618008392,historical,8,2179.6256618008392,48739.453115751407
worst_loss_2015,2015-12-04,2015-12-16,2015-12-17,54050.932172823021,False,-23527.748006361493,historical,9,23527.748006361493,48797.194831840563
worst_loss_2015,2015-12-04,2015-12-17,2015-12-18,54310.27115396077,False,-7170.8338945081396,historical,10,7170.8338945081396,49081.032858078834
worst_loss_2015,2015-12-04,2015-12-18,2015-12-21,54364.010475951487,False,12521.927600483245,historical,11,-12521.927600483245,49122.787380062873
worst_loss_2015,2015-12-04,2015-12-21,2015-12-22,54272.372627191806,False,18364.366751507368,historical,12,-18364.366751507368,49031.138101990975
worst_loss_2015,2015-12-04,2015-12-22,2015-12-23,54104.774510587689,False,-12193.741412659085,historical,13,12193.741412659085,48812.400587573007
worst_loss_2015,2015-12-04,2015-12-23,2015-12-24,54231.634981392912,False,338.45000118522557,historical,14,-338.45000118522557,48956.127853285361
worst_loss_2015,2015-12-04,2015-12-24,2015-12-28,54233.441918419841,False,10145.959833481596,historical,15,-10145.959833481596,48924.765870598581
worst_loss_2015,2015-12-04,2015-12-28,2015-12-29,54150.850105355363,False,2368.0735238114198,historical,16,-2368.0735238114198,48861.758500716154
worst_loss_2015,2015-12-04,2015-12-29,2015-12-30,54162.095750513821,False,-16242.786853350532,historical,17,16242.786853350532,48876.288883796602
worst_loss_2015,2015-12-04,2015-12-30,2015-12-31,54315.657318687525,False,-18145.580583768537,historical,18,18145.580583768537,49006.735922173837
worst_loss_2015,2015-12-04,2015-12-31,2016-01-04,54547.844888378888,False,22685.011811283824,historical,19,-22685.011811283824,49257.549469918922
worst_loss_2015,2015-12-04,2016-01-04,2016-01-05,54366.564275350363,False,-57652.883089927243,historical,20,57652.883089927243,49214.627769268642
worst_loss_2020,2020-03-23,2020-02-21,2020-02-24,31844.574720392982,False,938.99323362994176,ewma_fhs,-20,-938.99323362994176,29749.37174544259
worst_loss_2020,2020-03-23,2020-02-24,2020-02-25,31309.353554041321,False,-986.65337266095185,ewma_fhs,-19,986.65337266095185,29204.45098499244
worst_loss_2020,2020-03-23,2020-02-25,2020-02-26,31053.461173633947,False,18587.956163593768,ewma_fhs,-18,-18587.956163593768,28829.624473007581
worst_loss_2020,2020-03-23,2020-02-26,2020-02-27,31276.91360450345,True,30178.774575558877,ewma_fhs,-17,-30178.774575558877,29645.608679765101
worst_loss_2020,2020-03-23,2020-02-27,2020-02-28,33480.906305635355,False,4404.3803141419967,ewma_fhs,-16,-4404.3803141419967,31533.686867429042
worst_loss_2020,2020-03-23,2020-02-28,2020-03-02,35293.353970483717,True,49169.903973515487,ewma_fhs,-15,-49169.903973515487,33358.30956761515
worst_loss_2020,2020-03-23,2020-03-02,2020-03-03,42266.97030801099,False,-8225.3846016198513,ewma_fhs,-14,8225.3846016198513,41091.276746366741
worst_loss_2020,2020-03-23,2020-03-03,2020-03-04,41345.332811460939,False,-9201.4413259192243,ewma_fhs,-13,9201.4413259192243,39926.1841962084
worst_loss_2020,2020-03-23,2020-03-04,2020-03-05,40709.425391318575,False,14480.302330368731,ewma_fhs,-12,-14480.302330368731,38843.484141385117
worst_loss_2020,2020-03-23,2020-03-05,2020-03-06,40496.449194716799,False,14706.722362321654,ewma_fhs,-11,-14706.722362321654,38865.067093474143
worst_loss_2020,2020-03-23,2020-03-06,2020-03-09,44641.74276263819,False,8194.5681768313825,ewma_fhs,-10,-8194.5681768313825,43700.365867284912
worst_loss_2020,2020-03-23,2020-03-09,2020-03-10,49318.310495956837,False,11085.919895698968,ewma_fhs,-9,-11085.919895698968,45729.580258180657
worst_loss_2020,2020-03-23,2020-03-10,2020-03-11,49872.02560783887,False,-3171.1602071554121,ewma_fhs,-8,3171.1602071554121,46716.172380412165
worst_loss_2020,2020-03-23,2020-03-11,2020-03-12,48775.850483247617,False,-8048.8843095035791,ewma_fhs,-7,8048.8843095035791,45335.425374352337
